,Comp,Date,Close,month_ROR,qtr_ROR,year_ROR,Score,Oil,EUR,JPY
3381,ITW,2018-11-07,122.73844146728516,-0.0920466086312021,-0.0656323636199588,-0.1608312524565119,0.60760656289311,72.07,0.88,113.53
3382,ITW,2018-11-21,122.95858001708984,0.0339917922763804,-0.0215075771155942,-0.1406380461362551,0.6097480221992547,63.48,0.88,113.06
3383,ITW,2018-12-19,115.21688842773438,-0.0178274117359214,-0.1041248730170794,-0.2160198932284162,0.6112023382725811,57.24,0.88,112.48
3384,ITW,2019-01-02,117.05442810058594,-0.0881393102490249,-0.1248848712065135,-0.2614131616745972,0.6076939699811382,54.91,0.88,108.88
3385,ITW,2019-01-16,120.17032623291016,0.0056446064544651,-0.0097283306307853,-0.231132657810683,0.6106656652267011,61.32,0.88,109.09
3386,ITW,2019-01-30,125.38507080078124,0.0767195748958645,0.0721748964053539,-0.2461640194998323,0.6096603377674862,61.65,0.87,109.03
3387,ITW,2019-02-13,129.2776641845703,0.0489983546710869,0.0424065246336339,-0.1356907126147323,0.6089320592142021,63.61,0.89,111.0
3388,ITW,2021-06-30,219.9525756835937,-0.0384745678401774,0.0114829984150509,0.2839174896959112,0.6992153584471605,75.13,0.84,111.1
3389,ITW,2021-07-14,225.2851104736328,-0.0227447108473716,0.0295051585270457,0.2775456335323967,0.6953730496659166,74.76,0.84,109.99
3390,CXW,2015-01-28,25.47429847717285,0.0605447173533968,0.1205485736620786,0.2139832395470493,0.6969079722099869,48.47,0.89,117.55
3391,CXW,2015-02-11,24.994138717651367,0.0498886681974663,0.0908496989184177,0.2610562939257262,0.7022472705812461,54.66,0.88,120.47
3392,CXW,2015-07-01,22.175785064697266,-0.0412446887767292,-0.1767587116630647,0.0769828867448689,0.8125861550583279,62.01,0.9,123.17
3393,CXW,2015-07-15,23.010963439941406,0.0085235631267993,-0.1441702215134066,0.0915981226143367,0.8105597557943856,57.05,0.91,123.78
3394,CXW,2015-07-29,23.45862579345703,0.0479041870949972,-0.1052004405356939,0.1170440605536703,0.8104874110588116,53.38,0.91,123.94
3395,CXW,2015-08-12,21.748170852661133,-0.0149497111493046,-0.0327904162787172,0.0496690761700533,0.7232565419260196,49.66,0.9,124.21
3396,ECOM,2020-12-16,16.030000686645508,0.0698639849939521,0.0740237678290264,0.4832241391402868,0.5600316681543046,51.08,0.82,103.48
3397,ECOM,2020-12-30,16.299999237060547,0.1331870781103942,0.1157331015424064,0.5830116270643236,0.5856641594659672,51.34,0.81,103.17
3398,ECOM,2021-04-07,24.8700008392334,0.0737071642683006,0.416622731797908,1.2074112230216898,0.736210790247692,63.16,0.84,109.84
3399,ECOM,2021-04-21,24.68000030517578,0.029189283543572,0.2554798719724035,1.1101722552831692,0.7387682843236367,65.32,0.83,108.05
3400,ECOM,2021-05-05,21.21999931335449,-0.0808797198721617,0.0065403165027352,0.7696634784340636,0.7512863953751822,68.96,0.83,109.18
3401,ECOM,2021-05-19,24.209999084472656,-0.068195152329552,-0.1092095741024222,0.6197689399982969,0.7631252805903209,66.66,0.82,109.21
3402,ECOM,2021-06-02,24.239999771118164,0.0045405454346419,0.0449328256733124,0.5527007766184754,0.7661618008673283,71.35,0.82,109.54
3403,ECOM,2021-06-16,23.549999237060547,0.0413179223829028,0.0104933288506793,0.5916184976331107,0.7796487839739866,74.39,0.83,110.69
3404,EXR,2012-11-07,25.61763572692871,0.0466869390636323,0.059635778763167,0.4637425007088114,0.7805531262061942,106.82,0.78,80.0
3405,EXR,2012-11-21,25.96519088745117,0.0216434031519754,0.0490508517734626,0.4401865692429451,0.7828938171479521,110.86,0.78,82.53
3406,EXR,2012-12-05,25.436622619628903,0.0134787017558059,0.0436290737605658,0.4283377590888045,0.7920222195968251,108.81,0.77,82.47
3407,EXR,2012-12-19,26.340898513793945,0.0136888423505057,0.0409011269568155,0.4446980864853689,0.7958919492400753,110.36,0.76,84.41
3408,EXR,2013-01-02,26.873268127441406,0.0173918868532768,0.0937096366804784,0.4172300120079365,0.6639866236305051,112.47,0.76,87.34
3409,EXR,2013-01-16,27.653568267822266,0.0657985978918425,0.109053398270812,0.4600162621143688,0.6644500727107417,110.61,0.75,88.39
3410,EXR,2013-01-30,28.87872886657715,0.0828110175552357,0.1643688725553753,0.4525097362910022,0.6663648386721839,114.9,0.74,91.08
3411,EXR,2013-08-14,32.19712829589844,0.006394835671278,-0.0069314865497883,0.3002934338391199,0.7927173129381084,110.2,0.75,98.14
3412,EXR,2013-08-28,30.648412704467773,-0.0407033214290874,-0.0338213440258455,0.2506911396312451,0.7935422170126089,116.61,0.75,97.64
3413,EXR,2013-09-11,32.58245849609375,-0.0382157713063108,0.0090486092381238,0.2402711373294993,0.781954582996331,111.5,0.75,99.88
3414,EXR,2013-09-25,34.60905075073242,0.1198436248830031,0.1101521306849585,0.3542193122302531,0.7703042723358395,108.32,0.74,98.44
3415,EXR,2013-10-09,34.04069137573242,0.1111251393961981,0.073287246283549,0.3461049228684951,0.8035792300509436,109.06,0.74,97.34
3416,EXR,2013-10-23,36.16451644897461,0.066981313051845,0.0990058874679641,0.3923313366645276,0.7722487658903527,107.8,0.73,97.38
3417,EXR,2014-02-12,35.582767486572266,0.0791838798493079,0.0612486809579386,0.1741509448974709,0.7066413402227409,108.79,0.74,102.53
3418,EXR,2014-02-26,36.48120880126953,0.0814273832613301,0.1545713986582801,0.2669501754351745,0.7093066205058035,109.52,0.73,102.38
3419,EXR,2014-07-02,41.03779983520508,0.0244474008592343,0.1072646565996985,0.2713423220360139,0.8557766280640797,111.24,0.73,101.79
3420,EXR,2014-07-16,40.83814239501953,0.0016218461298794,0.0985355024914349,0.2374333789069604,0.8605688819696751,105.85,0.74,101.68
3421,EXR,2014-07-30,40.73063278198242,-0.0005269722925074,0.0500933597170418,0.2398871180781321,0.8473356018732028,106.51,0.75,102.8
3422,EXR,2014-08-13,41.39105224609375,-0.0068436848897285,0.0310800226437203,0.2348595918537296,0.9201559357036708,104.28,0.75,102.43
3423,EXR,2014-08-27,40.5002555847168,0.0021974817029215,0.0402679826175852,0.2820052024641922,0.9211489997499488,102.72,0.76,103.86
3424,EXR,2014-09-10,40.8304557800293,0.0369048473569723,0.0190756970912089,0.2917146179077034,0.9162226293296638,98.04,0.77,106.84
3425,EXR,2014-09-24,39.41261672973633,-0.042903966098976,-0.0325379399779979,0.1488944127845743,0.9182535311481116,96.95,0.78,109.03
3426,EXR,2014-10-08,40.92342758178711,-0.0245131818319711,-0.0174699864336917,0.1517468333665071,0.9597033803692016,91.38,0.79,108.08
3427,EXR,2014-10-22,43.61188125610352,0.0796442287552351,0.050915826784475,0.182069452782397,0.957542781112538,84.71,0.79,107.14
3428,EXR,2014-11-05,45.36287307739258,0.1056449582196761,0.1078235628560226,0.2560780481609055,0.9621356963478072,82.95,0.8,114.64
3429,EXR,2014-11-19,44.316932678222656,0.0624011650908332,0.0792136311569285,0.3493094173258272,0.8981418556905529,78.1,0.8,117.98
3430,EXR,2014-12-03,46.57925796508789,0.0307195059957844,0.1225789594005295,0.3925404251155602,0.9001193055479846,69.92,0.81,119.8
3431,EXR,2014-12-17,45.78726577758789,0.0166813380354048,0.1304740889549635,0.389242984180535,0.9007778256446756,61.18,0.81,118.66
3432,EXR,2014-12-31,45.79507827758789,0.0176504197662402,0.1549514674181038,0.3743149646135105,0.812351872947835,57.33,0.83,119.69
3433,EXR,2015-01-14,50.59012222290039,0.0742690508528375,0.1850542655295214,0.4300926025380881,0.8164185080965475,48.69,0.85,117.33
3434,EXR,2015-01-28,52.50346374511719,0.1142374076950571,0.1731726018953907,0.4487393455453562,0.8152981092080764,48.47,0.89,117.55
3435,EXR,2015-02-11,50.676029205322266,0.0763464686657212,0.1316684768939231,0.3963120808842972,0.8164899262863918,54.66,0.88,120.47
3436,EXR,2015-02-25,51.80841445922852,-0.008628605471701,0.1288243070518203,0.3508335108098282,0.7918413885149714,61.63,0.88,118.86
3437,EXR,2015-03-11,49.988800048828125,-0.0221314397174886,0.0888015040196076,0.3076086838113473,0.7442670219872276,57.54,0.95,121.45
3438,EXR,2015-03-25,52.821022033691406,0.0448417254163519,0.1441513445668237,0.3802163731137004,0.7316475181517923,56.48,0.91,119.5
3439,EXR,2015-04-08,53.662818908691406,0.0491700287262636,0.1077105040283702,0.3658978991058267,0.7421089853704739,55.55,0.93,120.14
3440,EXR,2015-04-22,52.687259674072266,-0.0053133837594329,0.0100971432638196,0.3168872491291808,0.7491789007127883,62.73,0.93,119.92
3441,EXR,2015-05-06,51.58584976196289,-0.0263089525025119,-0.0083748285307824,0.2714261388470939,0.7725215124878033,67.77,0.88,119.47
3442,EXR,2016-11-16,59.434452056884766,-0.0196391770003251,-0.1112563342894867,-0.0202443201465666,0.6525223025881222,46.63,0.94,109.08
3443,EXR,2017-03-08,65.7147445678711,0.0814441825199872,0.1053736819554243,-0.028220360146805,0.8015463505857632,53.11,0.95,114.35
3444,EXR,2017-03-22,63.7470817565918,-0.004065778805322,0.0306921277217028,-0.1312434790971538,0.7831853716214341,50.64,0.93,111.16
3445,EXR,2017-04-05,65.36040496826172,-0.0353066714466279,-0.012362737490848,-0.1728306858482601,0.8813401020415599,54.36,0.94,110.7
3446,EXR,2017-04-19,67.97042083740234,0.0646110828348913,0.0941472436730267,-0.0924244551142041,0.8696768975122877,52.93,0.93,108.86
3447,EXR,2017-05-03,61.51716232299805,-0.0017195175535007,0.0439604757145534,-0.103951517204581,0.90980020800761,50.79,0.92,112.75
3448,EXR,2017-05-17,63.57815170288086,-0.0738613388549378,-0.0137339550784315,-0.2015686029375425,0.8167442970468826,52.21,0.9,110.82
3449,EXR,2017-05-31,65.43640899658203,-0.003231515501455,0.0003757614077552,-0.1262533976633949,0.8267590240241337,50.31,0.89,110.78
3450,EXR,2017-06-14,64.35323333740234,0.0287000248811784,-0.0025745979142141,-0.1305309041486959,0.8543811952576617,47.0,0.89,109.58
3451,EXR,2017-06-28,66.52964782714844,0.016336644460553,0.0493277507050455,-0.0860341844723684,0.8155654490522865,47.31,0.88,112.3
3452,EXR,2020-05-20,82.49656677246094,-0.1021567096110564,-0.2501514067580014,-0.1988934903669178,0.4815892992299451,35.75,0.91,107.51
3453,EXR,2020-06-03,96.39351654052734,0.0700435038850601,-0.0352931138047929,-0.0337803360097381,0.4770641394563646,39.79,0.89,108.89
3454,EXR,2020-06-17,92.20030975341795,0.114453608515364,0.037532710545067,-0.0782989556541651,0.4683404294877258,40.71,0.89,107.0
3455,EXR,2021-10-06,168.23448181152344,-0.1047955193981253,0.0295557110944702,0.4646224571692934,0.7229168665053465,81.08,0.87,111.41
3456,EXR,2021-10-20,182.4998474121093,-0.0022561093449862,0.0734653413091433,0.5028646368810253,0.7191160403931534,85.82,0.86,114.26
3457,EXR,2022-01-12,210.093978881836,0.0248214459998915,0.2203619658936461,0.6883116588963997,0.694918706540115,84.67,0.87,114.63
3458,EXR,2022-01-26,191.576416015625,-0.0989876155820983,0.0567399101543685,0.5592618826064581,0.69263712234679,88.74,0.89,114.63
3459,VMW,2019-12-18,122.2200698852539,-0.0936519978342113,-0.0136325189457629,0.1347361431092041,0.6174732483136982,66.17,0.9,109.53
3460,VMW,2020-01-15,122.74504089355467,0.0093291440008187,-0.009345252127151,0.0236921778611882,0.5880693063733148,64.0,0.9,109.88
3461,VMW,2020-01-29,121.7279052734375,-0.0198575603099603,-0.0391198437917908,0.0142141016987281,0.5891837316644998,59.81,0.91,108.99
3462,SBUX,2011-02-09,13.637925148010254,-0.0110879362009155,0.1005074558795496,0.4028667038693649,0.8740821325821073,101.82,0.73,82.42
3463,SBUX,2011-02-23,13.191457748413086,0.0338511046820137,0.0925350093538411,0.3840798700234166,0.883719464057699,111.25,0.73,82.45
3464,SBUX,2011-03-09,14.278690338134766,0.0265473470933526,0.0287633733227081,0.3790189427335189,0.9066213141740616,115.94,0.72,82.84
3465,SBUX,2011-03-23,15.167486190795898,0.063983992314833,0.0815684440609766,0.3514493541736859,0.902201156498344,115.55,0.71,80.88
3466,SBUX,2012-10-10,19.830394744873047,-0.0364112666991106,-0.0787587637908292,0.2578664184568244,0.6853345313607099,114.33,0.78,78.19
3467,SBUX,2012-10-24,19.11658477783203,-0.0697145649332336,-0.1200595190614763,0.1255140695514429,0.6876853329958756,107.85,0.77,79.81
3468,SBUX,2012-11-07,21.88312721252441,0.0010974837792581,0.1118528830233767,0.1573798347714329,0.6573447072712786,106.82,0.78,80.0
3469,SBUX,2013-01-30,23.75128173828125,0.0392449005741468,0.1988798078448561,0.1629270791496548,0.7029834779818112,114.9,0.74,91.08
3470,SBUX,2013-02-13,23.768171310424805,0.0158301539470737,0.1005283775024616,0.1556994179933378,0.7099774128618063,118.72,0.74,93.39
3471,SBUX,2013-02-27,23.23175811767578,-0.0364939479153232,0.0654431184618355,0.1274630243472363,0.6894126856274757,111.87,0.76,92.23
3472,SBUX,2013-03-13,24.943172454833984,0.037838774552127,0.0880445289827841,0.1601148485898772,0.7003244659890966,108.52,0.77,96.11
3473,SBUX,2013-03-27,24.227951049804688,0.0621285714801217,0.0682332185421596,0.0539044414835642,0.7201394039333313,109.69,0.78,94.44
3474,SBUX,2013-04-10,24.606840133666992,0.0185031824469496,0.0508336035289382,0.0238170120295963,0.8072432780285017,105.79,0.77,99.78
3475,SBUX,2013-04-24,25.471071243286133,0.0209179663968839,0.0757206255150746,0.0117802251951284,0.8270518365663482,101.73,0.77,99.48
3476,SBUX,2016-02-10,48.88561630249024,-0.0360777848228713,-0.0924007032507755,0.2441995747431265,0.5672462703066967,30.84,0.89,113.34
3477,SBUX,2016-03-09,50.5967025756836,0.0178560713124429,-0.0463026565767851,0.237224962320626,0.6295426607670069,41.07,0.91,113.34
3478,SBUX,2016-03-23,52.15707015991211,0.0301748156417322,-0.002662727953816,0.2323648729011972,0.6462780566773625,40.47,0.89,112.38
3479,SBUX,2016-04-06,53.930213928222656,0.0211267762387028,0.0199609323999844,0.2572344344977575,0.6616614226880583,39.84,0.88,109.8
3480,SBUX,2016-04-20,53.99227523803711,0.0228581952405674,0.0449135206402416,0.2381013474442917,0.6653677237527531,45.8,0.89,109.84
3481,SBUX,2016-05-18,48.754173278808594,-0.0755445049919198,-0.0108785829741063,0.1224041588794507,0.6078123069172403,48.93,0.89,110.19
3482,SBUX,2016-06-01,48.771968841552734,-0.036728155740098,-0.0658025325734476,0.0791504848500309,0.603288199158797,49.72,0.89,109.53
3483,SBUX,2016-06-15,49.243499755859375,-0.0265360805191635,-0.0435028297538209,0.0733467925876558,0.6053185091169893,48.97,0.89,106.02
3484,SBUX,2016-06-29,50.48014450073242,-0.0043321608740239,-0.0561677083005947,0.0486069031414026,0.6074858061468926,50.61,0.9,102.83
3485,SBUX,2016-10-05,47.629432678222656,-0.0493333804570215,-0.0443826414555821,-0.0425912413812012,0.667572639245942,51.86,0.89,103.5
3486,SBUX,2016-10-19,47.45088577270508,-0.0151746286914291,-0.0702579212636614,-0.1109362706393193,0.6651196278643581,52.67,0.91,103.44
3487,SBUX,2016-11-02,47.299110412597656,-0.0090405161106452,-0.0783368021592747,-0.1507918714131559,0.6587429789140679,46.86,0.9,103.31
3488,SBUX,2016-11-16,49.72461318969727,0.0150693622265634,-0.0157031371373747,-0.1119801813754195,0.6580606132332031,46.63,0.94,109.08
3489,SBUX,2021-12-01,107.35570526123048,0.002564233724581,-0.04299024037435,0.134684064472912,0.7298361002223166,68.87,0.88,112.75
3490,SBUX,2021-12-15,113.3034439086914,0.0209330910931027,-0.0178332677592094,0.1324258691198316,0.7238560186460691,73.88,0.89,114.02
3491,SBUX,2021-12-29,114.9830322265625,0.0138846965411948,0.0139211693429683,0.1120371162023022,0.7193085158746105,79.23,0.88,114.94
3492,SBUX,2022-02-09,95.96409606933594,-0.1674678366983062,-0.1581375502129127,-0.0596615728770027,0.8251252021861147,91.55,0.88,115.49
3493,CRS,2006-06-28,38.917362213134766,-0.0780147618872317,0.122554786352545,0.6698404475270014,0.7037993653653709,71.41,0.8,116.36
3494,CRS,2006-07-26,33.456298828125,-0.0095904556986737,-0.1311858609388042,0.5197185911603036,0.7699280438398984,74.0,0.79,116.29
3495,CRS,2006-08-09,35.67023086547852,-0.182069538010466,-0.2984183437731734,0.4574960650986223,0.7766503153564212,77.28,0.78,115.31
3496,CRS,2006-08-23,34.74037551879883,-0.0601630924520099,-0.1532579557580789,0.5005674725753636,0.7812595510767079,72.02,0.78,116.36
3497,CRS,2006-09-06,36.929317474365234,0.0032710428916538,-0.1319926966283501,0.5627882104000737,0.7755370200474234,66.93,0.78,116.72
3498,CRS,2006-09-20,39.07445526123047,0.061399356968672,0.0136364504829197,0.5935881561242057,0.772102305966549,60.47,0.79,117.39
3499,CRS,2007-10-10,50.268821716308594,0.1324649085814549,-0.0073476940872635,0.2331950674833823,0.8327663615509805,78.6,0.71,117.14
3500,CRS,2007-10-24,50.00760269165039,0.0269817269889494,-0.0967487171772034,0.1617619266938246,0.8349717628295507,84.37,0.7,114.15
3501,CRS,2007-11-07,52.68315505981445,0.0363038451778764,0.2155359339033093,0.3047957924912756,0.7479247417367574,93.24,0.68,112.83
3502,CRS,2007-11-21,50.416648864746094,0.0887585151844815,0.2589343205199704,0.3278124821511342,0.7447850851822367,94.84,0.67,108.31
3503,CRS,2007-12-05,57.23860549926758,0.0824961707651942,0.2634863831451185,0.3494015440724793,0.7308711108796963,88.49,0.68,110.94
3504,CRS,2007-12-19,52.810333251953125,0.076508687982178,0.1629524576726885,0.3249737340392967,0.7375819928101076,91.48,0.7,113.41
3505,CRS,2008-01-02,55.77998733520508,0.0784652830599198,0.1465199968063261,0.4054794903863894,0.7651762255953568,97.84,0.68,109.59
3506,CRS,2008-01-16,46.96826934814453,-0.1485656034840031,-0.0180505054998153,0.2535592901095413,0.7669611874527674,89.75,0.68,107.47
3507,CRS,2008-01-30,46.0482063293457,-0.249434900884356,-0.1111910606378762,0.0943755800874569,0.7619278554539638,92.53,0.67,106.46
3508,CRS,2008-02-13,46.59565734863281,-0.0991814937204704,-0.1431386721934951,0.0353688852562843,0.7129651017179336,93.32,0.69,108.32
3509,CRS,2008-02-27,49.58754348754883,0.1080638025970312,-0.049224282567427,0.0692075615064412,0.6957149200469235,98.27,0.66,106.41
3510,CRS,2008-03-12,44.1136589050293,0.0029704261367433,-0.2629581903934608,0.0770401312978065,0.6898185231813354,106.27,0.64,101.55
3511,CRS,2008-03-26,44.5710563659668,-0.0943292410534877,-0.2244463512523929,-0.0070063825294305,0.6973502538046974,103.99,0.63,98.98
3512,CTRRF,2021-06-30,12.815753936767578,-0.0057582534058568,0.1277175368710676,0.3410859452140956,0.7006825633307914,75.13,0.84,111.1
3513,CTRRF,2021-07-14,12.815753936767578,-0.0220332836160207,0.0661135918705481,0.3406550444995102,0.7074292311032603,74.76,0.84,109.99
3514,CTRRF,2021-11-17,13.772582054138184,0.0592512180312019,0.0966390883784707,0.3056605926456154,0.7253062625613016,80.28,0.88,114.07
3515,CTRRF,2021-12-01,13.162271499633787,-0.031868862579461,0.0293472234627547,0.2655586480261314,0.8731719173083264,68.87,0.88,112.75
3516,CTRRF,2021-12-15,12.938190460205078,-0.0670602251300309,-0.0262068070587643,0.231295460074712,0.723649015380227,73.88,0.89,114.02
3517,CTRRF,2021-12-29,12.938190460205078,-0.0473879393939311,-0.0282331565871104,0.1500680206768549,0.8668173126308578,79.23,0.88,114.94
3518,CTRRF,2022-01-12,13.00669002532959,0.0052804039182348,-0.0025286031805941,0.1498628841625159,0.8688986238759011,84.67,0.87,114.63
3519,CTRRF,2022-01-26,12.60512924194336,0.0052804039182348,-0.0150726146241236,0.1288736644473234,0.7184271733451548,88.74,0.89,114.63
3520,ABCD,2017-10-04,6.510000228881836,0.2083361064332179,0.2636928470471539,0.1906705475898978,0.6218416438179655,55.8,0.85,112.75
3521,EPAC,2006-06-28,23.477712631225582,-0.1912917620084604,-0.2471054573099729,-0.0164068332019133,0.8752717607177198,71.41,0.8,116.36
3522,EPAC,2006-07-12,23.07871055603028,-0.1338772210009091,-0.2434668978039376,0.0444125117554711,0.8231298559035016,74.39,0.79,115.48
3523,IIVI,2008-08-27,22.01499938964844,0.1681878979530532,0.2247225512450543,0.3952296554085523,0.6849843260375863,116.22,0.68,109.56
